Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month.Aug,Month.Dec,Month.Feb,Month.Jul,Month.June,Month.Mar,Month.May,Month.Nov,Month.Oct,Month.Sep,VisitorType.New_Visitor,VisitorType.Returning_Visitor
1,76,0,0,37,821.3333333,0,0.014285714,0,0,3,3,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,165.25,0,0,49,1256.383333,0.025133333,0.046907359,0,0,4,3,1,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4,111,0,0,4,54,0,0.028571429,0,0,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7,989.9,0,0,27,1474.233333,0.013333333,0.025634921,0,0,4,3,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,48.33333333,0,0,15,245.5,0.014285714,0.028571429,0,0,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3,92.6,0,0,9,626.6,0,0.024242424,0,0,3,3,5,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
2,4,0,0,14,203,0,0.041176471,0,0,3,5,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,29,740.5,0,0.009315376,0,0,2,2,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,15,528,0.026666667,0.055555556,0,0,3,3,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,54.5,0,0,68,3135.517677,0.003361345,0.01146836,4.095288919,0,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,85,0,0,14,306.5,0,0.004444444,0,0,3,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4,101.7,0,0,40,708.5547619,0.009302326,0.016434109,0,0,3,3,3,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,8,497.25,0.016666667,0.025,0,0,2,1,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,23,383,0.031818182,0.047575758,0,0,2,2,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1
10,363.3333333,0,0,59,2012.900794,0.001538462,0.011431235,54.65714872,0,2,5,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,119,0,0,12,297.6666667,0,0.008333333,0,0,4,3,1,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4,134.5,2,330,7,169.5,0.016666667,0.018888889,0,0.8,4,3,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,92,0,0,91,4155.620833,0.002553191,0.022150056,0,0,2,3,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,6,78,0.05,0.077777778,0,0,2,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,1,93,4324.737073,0.021112782,0.034077383,0,1,4,3,1,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,2,0,0.2,0.2,0,0,4,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12,139.3666667,0,0,13,139.4333333,0,0.007017544,47.30370179,0,4,3,1,6,2,0,0,0,0,0,0,0,0,0,1,0,1,0
2,140.5,0,0,10,431.5,0,0.006666667,0,0,3,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,63.66666667,0,0,26,542.1666667,0.008333333,0.03125,0,0,4,3,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,2,0,0.2,0.2,0,0,3,3,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1
5,112.3333333,0,0,55,2831.561111,0,0.028576998,8.903557895,0,3,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
7,319.5,0,0,11,416.5,0,0.007142857,0,0,4,3,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,8,38,2370.729167,0.015384615,0.030433925,0,0,3,1,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,24,566.7272727,0.026086957,0.052318841,0,0.8,4,3,2,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,22,1390.083333,0,0.004761905,0,0,3,3,4,8,2,0,0,0,0,0,0,0,0,1,0,0,1,0
5,69,4,163,50,2424.75,0,0.023333333,2.973214286,0,3,3,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,2,19,0,0.1,0,0,3,3,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3,39,0,0,6,1180.5,0,0.022222222,0,0,3,3,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,3,20,0.1,0.166666667,0,0,4,3,3,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3,79.22,2,297.8333333,62,1685.747985,0,0.013128205,0,0,3,3,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,4,0,0,50,549.9166667,0,0.008163265,0,0,1,2,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4,0,0,46,1107.666667,0.005925926,0.020148148,0,0.8,3,3,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0,24,2244.666667,0.008,0.028,0,0,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,3,1830.5,81,5000.739116,0.003294118,0.020433155,0,0,3,3,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,9,890,0.044444444,0.066666667,0,0.4,3,3,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,72,0,0,32,2258.175,0,0.025714286,38.19067209,0,3,3,9,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,10,383.5,0,0.022222222,0,0,2,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,40,1530.248485,0.005128205,0.029795821,0,0,4,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,23.2,0,0,5,58,0,0.033333333,0,0,4,3,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2,20,0,0,16,214.8333333,0,0.022222222,0,0,3,3,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,5,77.5,0.1,0.08,0,0,4,3,4,10,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,9,470,0.0375,0.066666667,0,0,3,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,3,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,10,189.5,0,0.036666667,0,0,4,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,7,208,0,0.028571429,0,0,1,2,1,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,5,14,0.12,0.16,0,0.6,3,4,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,43,0,0,10,427.1666667,0,0.015384615,0,0,4,3,9,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5,55.5,0,0,12,1076.5,0,0.011764706,0,0,3,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2,108,0,0,8,316.5,0.033333333,0.040740741,0,0,4,3,3,10,2,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,6,110,0.011111111,0.058333333,0,0,3,3,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,76,0,0,39,1936.55,0.004761905,0.023809524,5.51397619,0,1,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,26,1114.733333,0.015384615,0.026098901,26.13034871,0,4,3,9,12,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,3,0,0.2,0.2,0,0,4,3,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4,155,0,0,60,3086.398654,2.87356e-4,0.019676875,0,0.4,3,5,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,3,23,0.044444444,0.111111111,0,0.8,3,3,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,20,0,0,21,442,0.008695652,0.020289855,42.28127491,0,3,3,1,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,11,382.25,0.018181818,0.063636364,0,0,3,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,8,0,0,47,1459.576667,0.010416667,0.017638889,0,0,2,2,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3,118.5,0,0,11,241.625,0,0.012727273,0,0,4,3,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
3,31.5,0,0,13,956.5,0,0.04,0,0,3,3,1,11,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2,84.5,0,0,21,710.5416667,0.012121212,0.028787879,0,0,3,4,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
7,131.08,1,124.9,159,4362.009752,0.001204819,0.008667383,6.047203519,0,3,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,8,32.2,0.125,0.15,0,0,2,2,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,9.5,0,0,23,1223,0.015217391,0.012463768,0,0,2,2,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,44,691.252381,0.013953488,0.029457364,0,0,3,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,11,0,0,14,101.25,0,0.014285714,0,0.8,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,36.5,0,0,11,295.9,0,0.014219114,0,0,4,3,9,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1
2,76.5,0,0,10,123.2291667,0.022857143,0.059444444,0,0,2,3,1,9,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,93.5,0,0,8,170.25,0,0.02,0,0,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,17,664.5,0,0.011764706,0,0,1,2,9,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4,184.4583333,1,8.166666667,44,1398.390775,0.017391304,0.026402848,10.57361945,0,2,3,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,22.2,0,0,34,606.2,0,0.001388889,17.92983378,0,3,3,7,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,20,1395.258333,0,0.011111111,0,0,2,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,8,21,936.6428571,0.004545455,0.008987603,0,0,2,2,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,190.75,0,0,36,1604.791667,0,0.012719298,0,0,4,3,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
5,132.4666667,0,0,59,1660.222222,0,0.011753515,6.475910157,0,4,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2,77,0,0,6,112,0,0.028571429,0,0,2,2,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1
3,61,0,0,19,573.6571429,0.036842105,0.04,0,0,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,5,0,0,40,2731.5,0,0.012357724,0,0,3,1,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1
5,69.33333333,1,0,5,142,0,0.022222222,0,0,3,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3,23,2,10.16666667,85,1311.072012,0.002657807,0.015013618,0,1,4,3,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,4,51.5,0,0.05,0,0,3,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,6,0,0,41,634.6666667,0.012698413,0.024285714,0,0,3,4,7,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,226.6,2,7,33,849.7444444,0.021929825,0.042105263,0,0,4,3,1,11,2,0,0,0,0,0,0,0,0,0,0,1,0,1
10,162.2291667,0,0,101,2681.998105,0.010185185,0.021374201,4.195335178,0,4,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,248.5,5,192.25,9,1176.5,0,0.0125,0,0,2,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,33,1475.254167,0,0.015530303,9.429362483,0,4,3,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3,14,1165.166667,81,2820.952419,0.008897485,0.029431012,0,0,3,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5,106.9,0,0,211,7442.388149,0.012735849,0.028901336,0,0,3,3,3,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,31,516.4761905,0.006896552,0.018965517,0,0,4,3,3,11,2,0,0,0,0,0,0,0,1,0,0,0,0,1
7,218.6666667,0,0,5,145.6666667,0,0.014285714,0,0,3,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,11,135.225,0,0.009090909,0,0,4,3,2,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8,121.425,3,273.5,100,2565.797222,0.001869159,0.012071651,0,0,3,3,7,11,2,0,0,0,0,0,0,0,0,1,0,0,0,1
2,34,0,0,65,1451.227362,0.003030303,0.008492896,0,0,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,576,0,0,13,587.75,0.030769231,0.061538462,0,0,2,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3,249,0,0,8,1046.5,0.04,0.04,0,0,2,2,6,5,2,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,10,99,0.04,0.046666667,0,0.6,4,3,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,4,352,0.1,0.15,0,0.8,3,3,1,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,18.33333333,0,0,38,2635.177778,0,0.008947368,0,0.4,3,4,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,2,193.5,29,2141.902778,0.029032258,0.042319508,0,0,3,3,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10,236.0795455,2,5,107,2589.881537,0.010601564,0.019627539,0,0,4,3,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,3,1,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,26,781.5,0.007692308,0.030769231,0,0.2,3,3,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,374,0,0,3,1370,0,0.025,0,0,3,3,1,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,32,1916.633333,0.015625,0.0265625,0,0,3,3,1,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,8,332,0,0.028571429,0,0,4,3,1,8,2,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,8,166,0.0625,0.116666667,0,0,4,3,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,21,0,0,13,190,0,0.015384615,0,0,3,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1
11,471.6266667,4,235.6,22,883.12,0.006451613,0.018196857,19.43795945,0,4,3,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2,47.5,0,0,23,472.4166667,0,0.032985131,0,0,2,2,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,4,3,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0.2,0.2,0,0,4,3,6,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,56,2354.958333,0,0.018571429,0,0,3,3,3,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,16,1773.25,0.04375,0.072916667,0,0,3,3,3,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,19,346.1333333,0,0.039473684,0,0,3,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11,79.75,0,0,31,419.25,0.006818182,0.026893939,0,0.8,3,3,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,197.5,0,0,15,343.25,0.011764706,0.029411765,0,0,3,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,123,0,0,6,178.3333333,0,0.023809524,0,0,4,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1
21,1079.184314,4,176.5,67,2162.840879,0.007407407,0.018259847,0.548811351,0,4,3,1,10,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,7,1689,0.028571429,0.085714286,0,0.6,3,3,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,17,364.5416667,0,0.041666667,0,0,4,3,8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,9,0,0,22,1889.25,0,0.024603175,0,0,3,3,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,105,1,0,59,1125.904762,0,0.014043584,0,0,4,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,2,86,0,0.05,0,0,2,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
7,211.5,0,0,54,9128.283883,0.011461988,0.039251601,0,0,3,3,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,45,2650.416667,0.013333333,0.034074074,0,0,4,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,3,0,0.2,0.2,0,0,3,3,1,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,98.25,0,0,10,303.25,0,0.011111111,0,0,4,3,2,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0
10,242.6333333,4,23,47,1534.815256,0.022807018,0.036908939,5.194081873,0,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,46,944.2333333,0.004347826,0.017391304,0,0,3,3,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,2,17,0,0.1,0,0,2,2,8,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,14,510.5,0,0.015384615,31.3094364,0,3,3,1,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0
2,82.6,0,0,10,352,0,0.007692308,27.19298393,0,3,3,1,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0
1,18.5,0,0,32,814.6071429,0,0.024019608,3.111047059,0.6,3,3,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,39.2,0,0,26,1210.917778,0.014814815,0.014814815,2.4800246439999998,0,1,3,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,10,447.1333333,0,0.018181818,17.29676376,0,3,3,5,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0
4,38,3,909,23,542.3333333,0,0.015306122,25.41321429,0.6,3,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
6,106,0,0,42,1384.197436,0,0.004651163,136.937958,0,1,1,9,12,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,14,340,0,0.015384615,23.388,0,3,3,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1
3,78,0,0,27,672.5833333,0.0125,0.039583333,8.07853125,0,3,3,4,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,297.2,8,320.2666667,0,0.044444444,17.79528223,0,3,3,1,12,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1,55,2,18,9,548,0,0.04,17.2704,0,3,4,3,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,7,189.2,0,0.014285714,78.56959864,0,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,8,846.2,0,0.025,33.22292729,0,3,3,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1
15,572.5833333,2,37.5,318,13717.40205,0.004176829,0.015642808,45.15513521,0,3,3,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,22,81,2253.799603,0.011463415,0.015875182,0,0,4,3,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
2,137,0,0,6,185.4,0,0.028571429,44.89345937,0,3,3,7,5,1,1,0,0,0,0,0,0,0,0,1,0,0,1
2,62.5,0,0,17,775.3333333,0,0.045098039,0,0,3,3,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
8,164.4,0,0,33,865.8071429,0,0.012280702,61.61833364,0,3,3,5,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
6,133.4666667,0,0,44,2664.445833,0.002040816,0.010884354,97.86083623,0,3,3,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1
4,390.5,0,0,27,1285.583333,0,0.006896552,14.67222588,0,3,3,8,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,3,0,0.2,0.2,0,0,4,3,1,10,1,1,0,0,0,0,0,0,0,1,0,0,0,1
5,230.25,2,135,27,517.3928571,0,0.011458333,30.269375,0,3,3,4,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0
5,70.20765027,0,0,89,2542.60431,0.001811594,0.012188596,5.887666731,0,3,3,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,5,1,12,1,1,0,0,0,0,0,0,0,0,1,0,0,1
3,67.2,0,0,46,987.1190476,0.004081633,0.012244898,22.25592956,0,3,3,8,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,100,5212.708333,0.00952381,0.025768619,8.505586651,0,3,3,7,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
2,43.5,0,0,26,971.6666667,0,0.009259259,15.1510483,0,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1
6,315.1666667,1,85,10,402.8055556,0.014285714,0.014285714,0,0,4,3,2,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
3,29.2,0,0,17,652.5666667,0.022222222,0.033333333,24.12558571,0,2,2,6,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1,53,0,0,10,1331,0,0.022222222,49.388,0,3,3,1,5,2,1,0,0,0,0,0,0,1,0,0,0,0,1
3,53,2,7,24,678,0,0.014814815,20.13555556,0,3,5,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,11,500,0,0.02,44.388,0,3,3,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
6,124.2,0,0,5,94.6,0,0.022222222,0,0,2,2,2,6,1,1,0,0,0,0,0,0,0,1,0,0,1,0
4,63.33333333,0,0,13,556.6666667,0,0.001666667,27.3063666,0,2,2,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,55,9,936.8333333,0,0.022222222,53.25533333,0,2,2,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,37.4,23,1146.5,0.015384615,0.023076923,72.52076923,0,3,4,1,5,2,1,0,0,0,0,0,0,1,0,0,0,0,1
7,142.35,0,0,73,3566.992857,0,0.003947368,23.15073799,0,3,5,3,6,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1,46.5,0,0,14,398.9791667,0,0.014285714,116.3378652,0,1,1,9,12,1,1,0,1,0,0,0,0,0,0,0,0,1,0
9,250.0833333,2,30.5,155,4643.283732,0.002073171,0.007466851,10.11599409,0,3,3,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,16,650.8333333,0,0.019047619,13.99,0,3,3,7,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,2,20,28,1085.25,0,0.01,0,0,4,3,1,10,1,1,0,1,0,0,0,0,0,0,0,0,1,0
7,170,0,0,27,1342.666667,0.003333333,0.023333333,29.35629782,0,3,3,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1
4,92.1,2,28.2,29,852,0.00625,0.022395833,0,0,3,5,8,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,11,192.45,0.036363636,0.040909091,27.31510469,0,4,3,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,50,1009.430952,0.006,0.017238095,4.803305732,0,2,2,1,9,2,1,0,0,0,0,0,0,0,1,0,0,0,1
6,190.2857143,6,609,47,2989.494048,0,0.004813218,30.897985,0,3,3,1,8,2,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,10,455,0,0.022222222,25.7526389,0,2,2,2,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
8,580.2,1,145.6,48,2734.966667,0,0.007692308,27.60143046,0,3,3,4,6,1,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,5,131.8333333,0,0.013333333,36.13790493,0,2,2,1,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,2,842.3,26,1911.711111,0.015384615,0.036666667,8.018832458,0,4,3,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1
9,189.1098485,3,39,73,3059.013889,0.012345679,0.024897119,16.74209908,0,3,3,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
4,68.10769231,6,1022.25,104,8130.964914,0.003787879,0.01763475,5.907475939,0,2,2,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1,21,0,0,13,1474.5,0,0.016666667,69.46175766,0,3,3,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2,74.4,0,0,42,1481.866667,0.004761905,0.004761905,44.73610411,0,3,3,7,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0
4,218.9666667,0,0,12,672.7,0,0.004444444,83.10114264,0,3,3,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,44,1924.505952,0,0.004651163,59.21256014,0,3,3,3,7,1,1,0,0,0,0,0,0,0,1,0,0,0,1
7,397.6309524,1,88.5,107,6449.457197,0.010353866,0.031510604,5.391767492,0,3,3,9,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,89,2924.432937,0.006741573,0.024478493,0,0,3,3,1,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1
5,46,0,0,35,539,0.005555556,0.011111111,39.15,0,3,3,3,7,2,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,21,499.75,0.00952381,0.033333333,0,0,3,4,3,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3,49.75,0,0,20,547.4007937,0,0.011688312,15.06586317,0,4,3,5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
6,137.9166667,0,0,92,3163.14329,0.001075269,0.0095145,32.22246226,0,3,3,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3,99.75,0,0,31,835.5833333,0,0.006451613,47.44850792,0,3,3,1,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3,54,0,0,50,1911.333333,0.004,0.013,109.5876,0,3,3,7,7,2,1,0,0,0,0,0,0,1,0,0,0,0,1
1,40,5,279.5,62,1088.830952,9.80392e-4,0.007230392,11.48461765,0,4,3,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1
6,186.6666667,2,100.8,11,347.4,0,0.015,0,0,4,3,4,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1
10,392,2,193.1666667,106,3711.605357,0.001754386,0.012573099,0.850509525,0,3,3,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,57,2167.126924,0.008181818,0.017137357,12.360043,0,4,3,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1
